local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0273	0.8447	training	0.3202	has_property	seminar
0.042	0.89	islam	0.3202	be allowed in	photo
0.0347	0.9464	the sun	0.3202	orbit	meteor
0.0524	0.9095	free	0.3202	can be	education
1.0	0.7546	uk	0.3202	breed	tick
0.1415	0.9617	to the ocean	0.3202	get	mineral
1.0	0.7991	web cam	0.3202	hack	hacker
0.0042	0.8547	juice	0.3202	has_property	clementine
0.2582	0.9108	the distances to stars	0.3201	measure	stellar parallax
0.5254	0.8453	cheaper than cigarettes	0.3201	has_property	cigar
0.0466	0.9147	christmas on the 24th	0.3201	celebrate	norwegian
1.0	0.8701	guinevere	0.3201	did marry	king arthur
0.0332	0.8599	rational	0.3201	has_trait	polynomial
0.0093	0.9745	the eyes	0.3201	affect	temporal arthritis
0.8579	0.8387	fuzzy skin	0.3201	have	peach
1.0	0.8308	bit coin	0.3201	get paid	miner
0.0098	0.8917	today	0.3201	be used	qwerty keyboard
1.0	0.841	harvest	0.3201	say	hunter
0.0015	0.9006	are	0.3201	has_property	buck
0.5454	0.8319	stink	0.3201	has_property	fart
1.0	0.8696	in a hypo tonic solution	0.3201	burst	cell
0.0001	0.8642	work	0.3201	can	contour
0.0475	0.827	the brain	0.3201	change	drug addiction
0.0021	0.8583	unique	0.3201	has_property	ethiopia
0.0086	0.9041	numbers	0.3201	have	boat
0.1735	0.8483	very large	0.3201	grow	cancer cell
0.3058	0.8718	it is	0.3201	be color	venus
0.0432	0.9423	movies	0.3201	be used in	stereotype
1.0	0.8331	net force	0.3201	affect	friction
0.0084	0.9675	society	0.3201	be important to	diabetes
0.2589	0.7886	down a neuron	0.3201	travel	nerve impulse
0.0027	0.8911	purple	0.3201	has_color	black light
1.0	0.9405	even available	0.3201	has_property	eve
0.5329	0.9395	fat high in calories	0.3201	be high in	food
0.0282	0.8567	resistant	0.3201	become	microorganism
1.0	0.7906	conflict between characters	0.3201	create	fence
0.2735	0.7379	together	0.3201	fit	nucleotide
0.017	0.8604	watery	0.3201	get	custard pie
1.0	0.7273	nuts	0.3201	shell	manufacturer
0.0358	0.8619	increased	0.3201	can	magnetic field strength
1.0	0.777	in the gospel of mark	0.3201	be portrayed	jesus
0.0078	0.8555	mammal	0.3201	has_property	penguin
0.0132	0.9056	baking	0.3201	be used in	cream
0.2686	0.7491	data	0.3201	share	thread
1.0	0.7549	subject to god as written in 1 corinthians	0.3201	be	jesus
0.0007	0.9338	use	0.3201	has_property	massawa
0.1977	0.7912	age ratings	0.3201	have	film
0.0095	0.9109	decline	0.3201	be in	democracy
0.0083	0.8588	humans	0.3201	help	cow
0.0027	0.9578	europe	0.3201	has_property	backpack
1.0	0.7751	differential survival of groups of organisms	0.3201	determine	natural selection
0.0128	0.8347	us	0.3201	protect	dog
0.0133	0.861	unit	0.3201	has_property	firkin
1.0	0.7332	cars	0.3201	view	animal
0.0299	0.9195	to be replaced	0.3201	need	catalyst
1.0	0.7726	farmlands	0.3201	be harmful to	dam
0.0089	1.0	zurich	0.3201	has_property	heterotroph
0.1064	0.8782	bloody noses	0.3201	get	boxer
0.5548	0.7419	un	0.3201	participate in	india
0.0061	0.8462	pink	0.3201	turn	toothbrush bristle
1.0	0.7838	an animal	0.3201	provide	fat
0.0001	0.9469	good	0.3201	has_trait	vitamin p
1.0	0.8143	percentage	0.3201	can	get
1.0	0.8099	gods	0.3201	die in	miner
1.0	0.8287	craters 9gag	0.3201	land in	meteor
0.0008	0.8908	similar	0.3201	has_property	us constitution
0.4098	0.7976	metabolism	0.3201	boost	food
0.0675	0.8243	shape	0.3201	keep	spiral galaxy
0.8213	0.8596	afraid of the rain	0.3201	has_property	dog
0.7951	0.9006	red lights on top	0.3201	have	building
0.0365	0.7934	politics	0.3201	affect	propaganda
0.0014	0.9075	bad	0.3201	go	diesel fuel
1.0	0.791	polysaccharides	0.3201	have classified as	monosaccharide
0.0086	0.9041	numbers	0.3201	have	footballer
1.0	0.8826	shiny hair	0.3201	get	blonde
0.7029	0.8583	farming	0.3201	be used for	river
0.1604	0.8584	florida	0.3201	launch from	shuttle
1.0	0.7132	to be obeyed	0.3201	expect	claudius
0.0003	0.9583	uk	0.3201	has_property	cod
1.0	0.782	to be coherent	0.3201	need	fibre bundle
0.7124	0.9391	miami	0.3201	be back in	wade
1.0	0.8819	protein synthesis	0.3201	need	cell
0.4032	0.898	tunes	0.3201	has_property	looney
0.1066	0.8473	one another	0.32	communicate with	nerve cell
1.0	0.8986	in the justice league movie	0.32	has_property	superman
0.0018	0.8892	survive	0.32	can	echinoderm
0.0028	0.8589	develop	0.32	can	theme
0.2729	0.8468	italy	0.32	go to	aeneas
0.0047	0.8821	down	0.32	go	sodium level
0.3774	0.7646	van	0.32	die in	anna
0.0093	0.9245	calories	0.32	be high in	vodka
0.0869	0.8371	birds	0.32	keep away	farmer
0.0142	0.8916	theaters	0.32	be in	brave
0.0901	0.9123	yellow	0.32	be attracted to	shark
0.0406	0.8593	back	0.32	sleep on	shepherd
0.0026	0.9742	economy	0.32	affect	currency
1.0	0.7565	lost for words when talking to the opposite sex	0.32	get	human
0.8194	0.8693	mexico celebrated	0.32	be in	independence day
0.2158	0.8523	panties	0.32	be in	pocket
0.004	0.804	matter	0.32	can	wave
0.0048	0.9803	the kidneys	0.32	affect	naproxen
0.0391	0.9317	in the middle east	0.32	has_property	oil reserves
0.0045	0.9616	japan	0.32	be in	educational system
0.0151	0.849	weird	0.32	look	knee
1.0	0.7707	design	0.32	help	prototype
1.0	0.8051	christianity	0.32	be a threat to	money
0.0013	0.942	tv	0.32	has_property	phot
0.1057	0.7701	flames	0.32	shoot	lamborghini
0.9329	0.8244	shells	0.32	use	turtle
0.0009	0.8893	yellow	0.32	turn	pimple
1.0	0.726	into the bowl	0.32	leak	toilet tank
0.0037	0.9114	money	0.32	earn	researcher
1.0	0.8003	sold on sunday in illinois	0.32	can	car
0.0005	0.9078	healthy	0.32	has_trait	baked potato
0.0344	0.9046	judaism	0.32	be important in	ten commandments
0.0525	0.9264	on ice	0.32	has_property	ice hockey
0.0006	0.8661	old	0.32	has_time	aar
0.0006	0.9209	bbc	0.32	has_property	snail
1.0	0.7494	evolutionary biology	0.32	contribute to	paleontology
1.0	0.7995	different types of rock	0.32	show	scientist
0.0261	0.9292	in amsterdam	0.32	has_property	building
0.0054	0.9017	organic	0.32	has_property	oil
0.5217	0.8578	basketball	0.32	have	msg
0.3964	0.7948	other writers	0.32	be mean to	writer
0.8959	0.8034	hard credit	0.32	want	tory
1.0	0.7693	sty	0.32	live in	pig
0.6411	0.8718	better pets than cats	0.32	has_property	dog
1.0	0.8721	white	0.32	be done in	flashback
0.2863	0.8482	us oxygen	0.32	give	plant
0.0008	0.8861	yellow	0.32	can	conifer
0.0001	0.8642	work	0.32	can	inactiveness
1.0	0.9203	the climate	0.32	can affect	line of latitude
1.0	0.7904	accidents	0.32	have	kitten
1.0	0.8247	a flashing light on top	0.32	have	school bus
1.0	0.856	more protein than whole milk	0.32	have	skim milk
1.0	0.7606	rained out	0.32	get	baseball game
0.0013	0.88	measured	0.32	has_movement	development
0.0237	0.8888	japan	0.32	be expensive in	coffee
1.0	0.6961	molecular bonding	0.32	influence	valence electron
0.0048	0.9262	act	0.32	has_property	functional magnetic resonance imaging
0.1793	0.8257	similar to hinduism	0.32	has_property	sikhism
0.2879	0.9108	night	0.32	usually happen at	concert
0.0596	0.9006	bad in the bible	0.32	has_property	yeast
1.0	0.8581	with the dead	0.32	walk	whisperer
1.0	0.8305	peace sign	0.32	hold up	japanese
0.4248	0.8425	internet	0.32	have fast	korea
1.0	0.618	eponymous	0.32	use	author
0.2736	0.9221	top of food chain	0.32	be at	bear
0.4035	0.8849	in a car engine	0.32	be produced	nitrogen dioxide
0.0085	0.8762	energy	0.32	produce	lipid
0.2667	0.7767	eyes on stalks	0.32	have	snail
0.0181	0.9321	forest	0.32	live in	porcupine
0.0004	0.9376	white	0.32	has_color	long
1.0	0.7091	colossal heads built	0.32	be	olmec
0.0016	0.9388	city	0.32	has_property	broken
0.0037	0.8345	food	0.32	find	ladybug
0.9616	0.6826	intersections	0.32	gather at	bird
0.2459	0.8542	cooling agent	0.32	be used as	liquid nitrogen
0.003	0.9197	negative	0.32	has_property	sleep
0.0075	0.8859	nose	0.32	has_body_part	finn
0.0011	0.9133	mtv	0.32	has_property	plano
0.0022	0.8582	etc	0.32	has_property	plano
0.0009	0.8838	pm	0.32	has_property	plano
0.686	0.8186	captivity	0.32	reproduce in	panda
0.0051	0.9047	cars	0.32	have	realtor
0.0071	0.9568	italy	0.32	has_property	schedule
0.0129	0.9405	air	0.32	be in	cotton
0.0009	0.8614	move	0.32	can	mold
0.041	0.9289	energy	0.32	be converted to	carbohydrate
0.0858	0.7977	circles	0.32	spin in	leg
0.0068	0.8958	stable	0.32	has_trait	nucleus
1.0	0.6814	hoof boots	0.32	use	horse
0.0004	0.9412	red	0.32	has_color	air conditioner
0.8977	0.884	politics	0.32	be needed in	conflict
1.0	0.8076	stairs	0.32	can climb down	cow
0.1076	0.7948	auto cad	0.3199	be in	dimension
1.0	0.7928	differently than healthy cells	0.3199	behave	cancer cell
1.0	0.8939	in the world record	0.3199	has_property	cougar
0.0028	0.9393	music	0.3199	has_property	siren
0.2695	0.9585	rvs	0.3199	be in	bathroom
1.0	0.7851	a tattoo	0.3199	affect	losing weight
0.1014	0.7745	cud	0.3199	chew	animal
0.0494	0.8857	in tennessee	0.3199	has_property	vanderbilt
0.0119	0.771	inc	0.3199	has_property	mussel
0.0004	0.9384	be	0.3199	can	shift
1.0	0.8537	suits now	0.3199	be in	swearing
1.0	0.8251	the need to be accepted	0.3199	feel	everyone
0.686	0.8718	3 terminals	0.3199	have	battery
1.0	0.758	vinyl tops	0.3199	have	car
1.0	0.782	the highest suicide rate per capital in the	0.3199	have	wyoming
0.0056	0.928	coming back	0.3199	keep	cockroach
1.0	0.7315	liberals as the racist ones	0.3199	view	conservative
0.0006	0.8661	old	0.3199	has_time	font
1.0	0.8174	a stronger base than f	0.3199	has_property	clo
1.0	0.7834	winter	0.3199	be soft tops in	jeep
0.0003	0.9583	uk	0.3199	has_property	factory
0.1847	0.8107	balance	0.3199	improve	flexibility
0.0022	0.8917	good	0.3199	feel	rash
0.154	0.7749	nikon	0.3199	has_property	mode
0.0119	0.984	workplace	0.3199	be important in	literacy
1.0	0.8235	over the internet	0.3199	be transferred	information
0.0023	0.9479	water	0.3199	be soluble in	ammonium chloride
1.0	0.7437	invited	0.3199	have	vampire
0.0009	0.8723	tnt	0.3199	has_property	killer whale
0.0002	0.9561	spanish	0.3199	be in	wedding party
0.2299	0.8667	blue	0.3199	be associated with	cobalt
1.0	0.7747	on the outside of a meander	0.3199	happen	erosion
1.0	0.7945	in alternating current	0.3199	move	electron
1.0	0.8059	top	0.3199	be darker green on	leaf
0.0019	0.9079	pay	0.3199	has_property	virgo
0.0012	0.9702	nfl	0.3199	has_property	virgo
0.0005	0.9184	cd	0.3199	has_property	virgo
0.0309	0.9187	up	0.3199	show	vein
0.0004	0.9412	red	0.3199	has_color	ibrd
0.0003	0.9583	uk	0.3199	has_property	station
0.0002	0.9561	spanish	0.3199	be in	rabies
0.001	0.8943	big	0.3199	has_property	white shark
1.0	0.8951	important in the history of salvation	0.3199	has_property	abraham
0.0004	0.9412	red	0.3199	has_color	hull
0.1494	0.9378	hull yet	0.3199	be on	rick
0.4235	0.9332	cs	0.3199	be on	everyone
0.0029	0.8973	water	0.3199	need	all animals
0.0619	0.8057	thyroid	0.3199	affect	cruciferous vegetable
0.0713	0.8034	amigo acid	0.3199	has_property	histidine
0.001	0.8943	do	0.3199	has_property	reef
0.0014	0.9075	bad	0.3199	go	nail polish
0.0314	0.9159	organisms	0.3199	be important to	nutrient
0.9499	0.9606	ban	0.3199	be in	valve
0.1449	0.933	high school	0.3199	be important in	sport
0.0192	0.8229	word	0.3199	work in	group
0.0027	0.9367	on hull	0.3199	has_property	thing
0.6278	0.815	agents	0.3199	get	writer
0.0044	0.8089	hunt	0.3199	can	meerkat
0.0578	0.9057	rainbow	0.3199	be in	violet
1.0	0.8463	than other cells	0.3199	be easier than	cancer cell
0.0006	0.8759	formed	0.3199	be	lignite
1.0	0.7552	meal worms	0.3199	can have dried	chicken
0.0438	0.9151	in the atmosphere	0.3199	burn up	object
1.0	0.7462	tops	0.3199	have pointed	mountain
1.0	0.9058	cambodia	0.3199	affect	buddhism
0.055	0.9197	water	0.3199	be with	grocery store
1.0	0.6944	eyes	0.3199	pin	bird
0.0138	0.955	in plants	0.3199	has_property	hybridization
0.0177	0.7891	spoil	0.3199	can	onion
0.1719	0.83	birmingham	0.3199	be in	canal
0.0297	0.897	birds	0.3199	eat	deer
1.0	0.8194	able to operate all the time	0.3199	has_property	radio telescope
0.4167	0.8575	organization	0.3199	add value to	auditor
0.0049	0.9019	important to humans	0.3199	has_property	sheep
0.0005	0.9208	ma	0.3199	has_property	chameleon
0.6893	0.7979	medicare	0.3199	get paid by	hospital
0.1211	0.8704	asthma	0.3199	be used in	antihistamine
0.0035	0.8984	app	0.3199	has_property	sending
0.0007	0.9515	french	0.3199	be in	tights
0.0004	0.8842	mp3	0.3199	has_property	arm
0.0009	0.9145	mr	0.3199	has_property	arm
0.0205	0.8116	dirt	0.3199	eat	tortoise
0.3074	0.8667	brick	0.3199	has_property	kazakhstan
1.0	0.7634	milk	0.3199	feed on	baby
1.0	0.8608	steel wire	0.3199	be made from	paper clip
0.0007	0.8535	exist	0.3199	can	rainbow
1.0	0.8892	significant to the planet	0.3199	has_property	biodiversity
0.0348	0.9261	on water	0.3199	walk	some insects
1.0	0.8056	a new idea for jonas	0.3199	has_property	grandparent
0.0044	0.8885	song	0.3199	has_property	chord
0.0011	0.8656	mnemonic	0.3199	has_property	arm
0.0016	0.8183	mtg	0.3199	has_property	arm
0.7628	0.7897	area	0.3199	find	net
0.826	0.7694	art	0.3199	fly	horse
1.0	0.8077	in the street usually	0.3199	walk	orthodox jew
1.0	0.9055	in india	0.3199	be white	egg
0.448	0.817	white smoke	0.3198	emit	plane
0.0011	0.8841	sweet	0.3198	has_trait	filling
0.6286	0.8476	rocky class 11	0.3198	has_property	terrestrial planet
0.0043	0.9809	in the desert	0.3198	live	tumbleweed
0.0001	0.8642	work	0.3198	can	coinsurance
0.0002	0.9561	spanish	0.3198	be in	brake
1.0	0.794	own pulse	0.3198	have	thumb
0.0009	0.8893	yellow	0.3198	turn	dig
0.7575	0.8434	pregnancy	0.3198	be black after	belly button
0.0068	0.8951	canada	0.3198	be important to	vimy ridge
1.0	0.8267	udders	0.3198	be called	udder
0.0009	0.8733	smell	0.3198	can	vitamin
0.2762	0.8328	tamilnadu	0.3198	be in	district
0.0021	0.9061	fun	0.3198	has_property	attraction
0.0009	0.902	mm	0.3198	has_property	arm
1.0	0.7232	in a gauss rifle	0.3198	be conserved	momentum
1.0	0.739	soil	0.3198	enriched	compost
0.6598	0.8877	circles	0.3198	turn around in	cat
0.2596	0.8404	c language	0.3198	be in	plus
0.0043	0.9557	america	0.3198	be in	divorce
1.0	0.8796	a driver's license	0.3198	need	bird
0.001	0.8369	types	0.3198	can	stain
0.0119	0.9205	metal	0.3198	be made of	kettle
0.2744	0.8436	france	0.3198	be symbol of	eiffel tower
0.003	0.8176	ideas	0.3198	has_property	store
0.0055	0.957	greek	0.3198	be in	red wine
0.0507	0.8877	goddess	0.3198	be	hera
1.0	0.7943	place at the anode	0.3198	take	oxidation
0.0042	0.9367	used for	0.3198	has_property	penicillin g
1.0	0.8851	eyes	0.3198	did get	human
0.1588	0.8345	downward sloping	0.3198	has_property	average revenue curve
1.0	0.6411	sealants	0.3198	use	dentist
1.0	0.8466	to prove the theory of evolution	0.3198	can be used	fossil
0.1665	0.8419	google docs	0.3198	be in	folder
1.0	0.8486	the same as hawaii	0.3198	be	iceland
0.0009	0.9149	but	0.3198	has_property	tomtate
0.0009	0.9145	mr	0.3198	has_property	tomtate
0.001	0.9415	art	0.3198	has_property	tomtate
0.0019	0.8449	pan	0.3198	has_property	tomtate
0.0845	0.8709	able to fly	0.3198	be	bat
1.0	0.6989	math pd	0.3198	struggle with	student
1.0	0.8108	message	0.3198	be available in	location
0.0005	0.9208	ma	0.3198	has_property	plan b
0.5133	0.953	off the tree early	0.3198	fall	pear
1.0	0.7678	8 hot dogs in a tin	0.3198	sell	shop
0.001	0.8397	vote	0.3198	can	politics
0.2894	0.9456	gibraltar	0.3198	be based in	insurer
1.0	0.7299	ghoul	0.3198	hate	everyone
0.0024	0.9152	at	0.3198	has_property	primate
1.0	0.6994	red tonight	0.3198	build	empire state
0.9449	0.9148	door	0.3198	be like	prison
0.7446	0.6883	brownstones	0.3198	be called	brownstone
0.1986	0.8548	in the mouth	0.3198	be broken down	food
0.1915	0.7819	deer	0.3198	affect	barometric pressure
0.0015	0.8443	no	0.3198	has_property	bran
0.0075	0.961	cured	0.3198	can	ulcer
0.0098	0.9575	gs	0.3198	have	melatonin
1.0	0.9696	now in the philippines	0.3198	has_property	democracy
0.5262	0.8473	late periods	0.3198	cause	ovarian cyst
0.0037	0.8925	gap	0.3198	has_property	bin
0.0054	0.9161	heart	0.3198	affect	hypertension
0.1532	0.9136	tattoos	0.3198	has_property	armband
1.0	0.7922	fermentation rate	0.3198	have	sucrose
0.7639	0.7986	rear windows	0.3198	have tinted	car
1.0	0.9056	energy resource	0.3198	be considered	electricity
0.0144	0.8523	question	0.3198	has_property	botany
0.0046	0.9467	sky	0.3198	has_property	iron
1.0	0.753	2011	0.3198	continue in	poverty
0.0006	0.9415	blue	0.3198	has_color	cruise
0.0007	0.9076	vs	0.3198	has_property	jar
0.0111	0.9052	faster	0.3198	has_property	flying
1.0	0.7892	the same as a penis	0.3198	has_property	e-mail
0.2903	0.7671	hives	0.3198	break out in	horse
0.8405	0.8062	congo	0.3198	be a threat to	rwanda
0.0078	0.8501	brown	0.3198	go	bread
0.0079	0.7378	gas	0.3198	cause	tomato
0.0081	0.8981	headache	0.3198	give	nap
1.0	0.789	scared to fight the germans in the two wars	0.3198	be	france
1.0	0.7626	opening when i have headphones in	0.3198	keep	siri
0.0087	0.9258	good	0.3198	smell	hair
0.6105	0.6216	ledges	0.3198	have	window
0.0001	0.9389	made	0.3198	be	electricity
0.0045	0.961	business	0.3198	be important in	confidence
1.0	0.766	to the mantle	0.3198	sink	plate
0.5749	0.83	higher than kinetic energy	0.3198	has_property	potential energy
0.0001	0.9414	bad	0.3198	has_property	vertical integration
0.0487	0.902	new year	0.3198	celebrate	china
0.0474	0.7856	io games	0.3198	has_property	shark
0.1575	0.7594	fat	0.3198	turn into	sugar
0.0189	0.9615	oven	0.3198	be in	flank steak
0.2354	0.9036	lights on top	0.3198	have flashing	buss
0.1116	0.883	two sides	0.3198	have	magnet
0.0012	0.8886	hot	0.3197	has_temperature	igneous rock
0.0005	0.9184	cd	0.3197	has_property	bard
1.0	0.804	sand	0.3197	move fast on	camel
1.0	0.7625	important in a gray fox	0.3197	has_property	biodiversity
0.0018	0.9048	dr	0.3197	has_property	bump
1.0	0.8659	athens of north	0.3197	be called	edinburgh
1.0	0.7413	the ninth is island	0.3197	called	vega
0.0258	0.876	india	0.3197	work in	college
0.425	0.8476	august	0.3197	go in	wasp
0.0017	0.8366	true	0.3197	has_property	plane
1.0	0.7839	the sirens	0.3197	survive	odysseus
1.0	0.6549	incidental learning	0.3197	typically study	researcher
0.4256	0.8623	wind	0.3197	move against	cloud
0.2394	0.8948	in the atmosphere	0.3197	be measured	aerosol
0.6704	0.8667	india	0.3197	be exploited in	farmer
1.0	0.8592	the nails	0.3197	paint	some guys
0.1243	0.8982	important to the constitution	0.3197	be	john dickinson
0.0005	0.9192	do	0.3197	can	locust
0.0006	0.9591	on	0.3197	has_place	solid
0.2719	0.8572	different teeth	0.3197	have	herbivore
0.0004	0.9412	red	0.3197	has_color	vector
0.6168	0.8759	breast cancer	0.3197	prevent	breastfeeding help
1.0	0.8339	plums	0.3197	be more effective than	prune
1.0	0.8831	for the wold cup	0.3197	qualify	team
0.9289	0.9459	is used in workplace	0.3197	has_property	ai
0.0013	0.942	tv	0.3197	has_property	gun
0.1258	0.8139	real estate	0.3197	invest in	hedge fund
1.0	0.8242	what is happening to the universe	0.3197	know	astronomer
0.0515	0.7866	ax minster	0.3197	has_property	doctor
0.1133	0.8769	phone number	0.3197	ask for	scammer
0.0007	0.8435	aquatic	0.3197	has_property	vertical angle
1.0	0.8974	which protein to make	0.3197	know	ribosome
0.0339	0.8851	work	0.3197	be important at	attendance
0.0081	0.8151	glow	0.3197	can	dinoflagellate
0.8454	0.7927	socket	0.3197	get stuck in	bulb
0.0128	0.9606	hindi	0.3197	be in	magic
0.0556	0.8453	on backs	0.3197	sleep	puppy
1.0	0.8172	fun to hang around with	0.3197	has_property	cowboy
0.0018	0.831	travel	0.3197	can	coyote
0.0662	0.7601	art	0.3197	relate to	mathematics
1.0	0.8117	in the scientific research on the moon	0.3197	be involved	canada
0.1846	0.9294	us history	0.3197	be important to	manifest destiny
1.0	0.8535	away in to kill a mockingbird	0.3197	run	dill
0.0875	0.7757	chosen	0.3197	get	bachelorette
0.0017	0.8366	true	0.3197	has_property	tet
1.0	0.8205	goggles	0.3197	have	minion
1.0	0.8727	for the filament of bulb	0.3197	be used	tungsten
0.0085	0.8124	squealing	0.3197	has_property	crop
0.1749	0.7942	doctors	0.3197	help	microscope
1.0	0.8407	beer holders	0.3197	be used as	armadillo
0.1146	0.7875	rhombus	0.3197	has_property	parallelogram
0.0338	0.8435	identify	0.3197	has_property	crop
0.0074	0.8836	money	0.3197	get	king
1.0	0.6957	bella	0.3197	be drawn to	edward
0.5321	0.8248	student	0.3197	has_property	education
1.0	0.697	to use ad servers	0.3197	choose	advertiser
1.0	0.8759	as the motor city	0.3197	be known	detroit
0.6795	0.8143	video interviews	0.3197	do	job
1.0	0.8378	in a curriculum	0.3197	be organized	knowledge
0.0127	0.7913	oj simpson	0.3197	has_property	twin
1.0	0.8127	through the heart twice	0.3197	go	blood
0.0006	0.9228	open	0.3197	has_trait	sanity
0.2165	0.8451	rows	0.3197	be planted in	garden
0.0007	0.9447	pa	0.3197	has_property	nut
0.053	0.8366	oil	0.3197	produce	scalp
0.0289	0.9283	water	0.3197	can dissolve in	lipid
0.0013	0.864	ff xiv	0.3197	has_property	twin
0.5335	0.6929	jockeys	0.3197	need	horse race
0.0053	0.7875	azure lane	0.3197	has_property	twin
1.0	0.8777	guy	0.3197	can give	girl
1.0	0.6993	charged particles	0.3197	deflect	particle accelerator
0.0145	0.8974	baby	0.3197	have	goldfish
1.0	0.8917	on the 4th thursday	0.3197	has_property	thanksgiving
0.0434	0.7844	dead	0.3197	bury	roman
1.0	0.9065	in the orthodox church	0.3197	be celebrated	holy communion
1.0	0.6733	the provocation reaction	0.3197	give	phenol
1.0	0.7137	the trip home	0.3197	dread	odysseus
0.7397	0.8432	pacifiers	0.3197	need	toddler
0.0495	0.8248	rejected	0.3197	has_property	stem cell
0.0027	0.9094	babies	0.3197	have	otter
0.114	0.7382	tapes	0.3197	eat	tape deck
1.0	0.8796	infected host cells	0.3197	kill	cytotoxic t cell
0.0029	0.8759	working	0.3197	stop	microwave
0.2024	0.9089	low crime rate	0.3197	have	switzerland
0.5047	0.834	night	0.3197	can	doom
0.1152	0.8638	the ecosystem	0.3197	benefit	volcano
0.0007	0.8671	happen	0.3197	can	whiplash
0.0546	0.8723	prague	0.3196	be in	shopping
0.0044	0.9219	climate	0.3196	affect	tilt
0.0235	0.9198	important to the renaissance	0.3196	be	sandro botticelli
0.0011	0.8841	sweet	0.3196	has_trait	liquorice
0.0162	0.8281	tonight	0.3196	play	battle
0.0001	0.8642	work	0.3196	can	jab
0.0172	0.8769	culture	0.3196	affect	innovation
0.004	0.9111	czech republic	0.3196	has_property	phone
0.0035	0.8245	urban	0.3196	has_property	crane
0.369	0.9125	the stomach	0.3196	upset	coffee
1.0	0.8722	as the rain forest of the sea	0.3196	be known	coral reef
1.0	0.8136	freezing	0.3196	keep soda from	vending machine
0.0005	0.9192	do	0.3196	can	amish
0.0468	0.8971	concrete	0.3196	be in	fly
0.0009	0.9278	sir lana	0.3196	has_property	phone
0.0074	0.9738	house	0.3196	be in	death
1.0	0.6957	a colin bender	0.3196	has_property	mako
0.0054	0.8899	over time	0.3196	change	lake
0.1657	0.8973	today	0.3196	closed	hudson river school
0.0116	0.8572	quilt	0.3196	can	yoyo
0.0062	0.8742	rs	0.3196	has_property	blood sugar
1.0	0.8421	when it rains	0.3196	die	worm
0.8539	0.8513	moving object	0.3196	affect	friction
0.0365	0.9083	selected	0.3196	has_property	member
1.0	0.7444	to the hardness of rocks	0.3196	contribute	mineral
0.035	0.7784	pal	0.3196	can	pa
1.0	0.7368	race	0.3196	weigh after	jockey
0.1958	0.7761	partners	0.3196	have	law firm
0.8578	0.8803	less memory	0.3196	have	laptop
0.001	0.899	fly	0.3196	can	ladybird
0.4346	0.8005	lipstick	0.3196	can	red
0.8773	0.8833	fan	0.3196	have	bathroom
0.5051	0.8706	chocolate	0.3196	get in	worm
0.1455	0.852	vent	0.3196	need	dryer
0.1413	0.7947	workers	0.3196	protect	labor union
0.0026	0.9147	christmas	0.3196	celebrate	finland
0.002	0.8525	wed	0.3196	has_property	atp
0.0034	0.8579	web	0.3196	has_property	atp
1.0	0.829	america	0.3196	be inspired by	latin america
0.6902	0.8175	capital gains distributions	0.3196	have	fund
0.0028	0.8414	iq option	0.3196	has_property	shark
1.0	0.7009	in the king jams	0.3196	speak	god
0.0006	0.9451	green	0.3196	has_color	lille
0.0714	0.9048	direct	0.3196	be on	abc
0.0009	0.8614	move	0.3196	can	cobra
0.3097	0.7944	innovation	0.3196	be a driver of	interchange
0.0029	0.9016	breathe	0.3196	can	walrus
0.0005	0.8951	are	0.3196	can	tamoxifen
0.0083	0.9766	to the desert	0.3196	adapt	date palm
1.0	0.8257	credit risk	0.3196	can manage	bank
0.0007	0.9515	french	0.3196	be in	board game
0.3215	0.9029	computer science	0.3196	be in	algorithm
1.0	0.8032	railroad crossings	0.3196	go back and forth at	train
0.0018	0.8892	survive	0.3196	can	gazelle
0.0031	0.9579	india	0.3196	be in	nature
0.0522	0.9645	nature	0.3196	be important to	human
1.0	0.6982	from the websites	0.3196	miss	car
0.1591	0.8206	kilts	0.3196	wear	bagpiper
0.0017	0.8912	pink	0.3196	has_color	stamp
0.0026	0.9372	book	0.3196	has_property	sentence
0.0004	0.9263	money	0.3196	make	editor
1.0	0.8754	can cereal	0.3196	be in	salmonella
0.1572	0.7866	smelling salts	0.3196	use	athlete
0.0005	0.9192	do	0.3196	can	gorilla
0.0004	0.941	different	0.3196	has_property	pesticide
1.0	0.7366	beluga	0.3196	be called	beluga caviar
0.0088	0.9493	latin	0.3196	be in	term
0.0001	0.9414	bad	0.3196	has_property	kibble
0.765	0.7612	cold brew	0.3196	make	starbucks
0.0362	0.8038	recorded	0.3196	has_property	temperature
0.0001	0.8642	work	0.3196	can	arbitrage
1.0	0.7823	growth rings	0.3196	have	tree
0.2439	0.8488	loans	0.3196	give out	bank
0.2502	0.8488	blade	0.3196	has_property	bey
0.0055	0.9547	treated	0.3196	can	cholera
0.4612	0.8254	china	0.3196	be practiced in	buddhism
0.0945	0.8763	fires	0.3196	put out	plane
0.0036	0.8115	friendly	0.3196	has_trait	capybara
0.327	0.8529	canopy layer	0.3196	live in	most animals
0.0314	0.7568	inflammatory	0.3196	has_property	nut
0.006	0.8125	circular	0.3196	has_property	isotherm
1.0	0.8164	in the colosseum events	0.3196	be used	animal
0.2647	0.9228	as art	0.3196	can be considered	graffiti
0.2459	0.8057	tetanus	0.3196	get	lamb
